"","Title","Date","Location","Price","Bedrooms","Link","Zipcode"
"517","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 19"," (White Plains)","$3900","
                    2br -
                    1205ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/white-plains-play-golf-lay-by-the-pool/6776146498.html","10606"
"518","COME SEE US THIS WEEKEND - WE'D LOVE TO SEE YOU","Dec 19"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/white-plains-come-see-us-this-weekend/6776144997.html","10606"
"519","SEE WHERE YOUR NEIGHBORS HAVE GONE - BETTER LOOK","Dec 19"," (White Plains)","$3060","
                    1br -
                    700ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/white-plains-see-where-your-neighbors/6776145802.html","10606"
"520","Junior 1br- great location!","Dec 18"," (White Plains)","$1495","character(0)","https://newyork.craigslist.org/wch/abo/d/white-plains-junior-1br-great-location/6765726549.html","10606"
"521","SEE WHERE YOUR NEIGHBORS HAVE GONE - BETTER LOOK","Dec 18"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/white-plains-see-where-your-neighbors/6775358290.html","10606"
"522","VERY LARGE*2 FULL BATHR.*FORMAL DININGROOM*LAUNDRY*GARAGE*TOP FL.*CAT","Dec 17"," (WHITE PLAINS)","$2295","
                    2br -
                    1250ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-very-large2-full/6774825604.html","10606"
"523","LARGE APT.*2 BATHR.*BUILDING*GARAGE*HEAT INCL.*CLOSE TO RR*W/D*CAT OK*","Dec 13"," (WHITE PLAINS)","$2295","
                    2br -
                    1100ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-large-apt2/6771636976.html","10606"
"524","VERY LARGE*2 FULL BATHR.*FORMAL DININGROOM*LAUNDRY*GARAGE*TOP FL.*CAT","Dec 11"," (WHITE PLAINS)","$2295","
                    2br -
                    1250ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-very-large2-full/6770202566.html","10606"
"525","SPLIT LEVEL*SPACIOUS*2 BATHR.*PORCH*HEAT/PARKING INCL.*CLOSE TO ALL*","Dec  7"," (WHITE PLAINS)","$2300","
                    2br -
                    1100ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-split-levelspacious2/6766975163.html","10606"
"526","LARGE APT.*2 BATHR.*BUILDING*GARAGE*HEAT INCL.*CLOSE TO RR*W/D*CAT OK*","Dec  7"," (WHITE PLAINS)","$2295","
                    2br -
                    1100ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-large-apt2/6766887160.html","10606"
"527","VERY LARGE*2 FULL BATHR.*FORMAL DININGROOM*LAUNDRY*GARAGE*TOP FL.*CAT","Dec  3"," (WHITE PLAINS)","$2295","
                    2br -
                    1250ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-very-large2-full/6763540480.html","10606"
"528","LARGE APT.*2 BATHR.*BUILDING*GARAGE*HEAT INCL.*CLOSE TO RR*W/D*CAT OK*","Nov 30"," (WHITE PLAINS)","$2295","
                    2br -
                    1100ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-large-apt2/6761212982.html","10606"
"529","SEPARATE ENTRANCE*ATTIC/OFFICE*PORCH*PARKING*SUNNY AND BRIGHT","Nov 29"," (WHITE PLAINS)","$1695","
                    1br -
                    750ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-separate-entranceattic/6760417281.html","10606"
"530","RENOVATED ONE BEDROOM FOR RENT IN WHITE PLAINS!","Nov 28"," (61 Davis Avenue, White Plains)","$2100","
                    1br -
                    700ft2 -
                ","https://newyork.craigslist.org/wch/nfb/d/white-plains-renovated-one-bedroom-for/6759950436.html","10606"
"531","VERY LARGE*2 FULL BATHR.*FORMAL DININGROOM*LAUNDRY*GARAGE*TOP FL.*CAT","Nov 27"," (WHITE PLAINS)","$2295","
                    2br -
                    1250ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-very-large2-full/6758749938.html","10606"
"532","LARGE APT.*2 BATHR.*BUILDING*GARAGE*HEAT INCL.*CLOSE TO RR*W/D*CAT OK*","Nov 27"," (WHITE PLAINS)","$2295","
                    2br -
                    1100ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-large-apt2/6758745989.html","10606"
"533","LARGE APT.*2 BATHR.*BUILDING*GARAGE*HEAT INCL.*CLOSE TO RR*W/D*CAT OK*","Nov 23"," (WHITE PLAINS)","$2325","
                    2br -
                    11000ft2 -
                ","https://newyork.craigslist.org/wch/fee/d/white-plains-large-apt2/6755521067.html","10606"
"534","SEE HOW TO LIVE BETTER - 33 mins. to GCS - A MUST SEE","Dec 21"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/brx/abo/d/white-plains-see-how-to-live-better-33/6777670094.html","10606"
"535","BEST BUILDING - BEST PRICES - 33 mins to GCS","Dec 21"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/lgi/abo/d/white-plains-best-building-best-prices/6777671084.html","10606"
"536","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 21"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/white-plains-play-golf-lay-by-the-pool/6777670522.html","10606"
"537","BEST BUILDING - BEST PRICE - STUDIO - $2350 - 33 mins. to GCS","Dec 21"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/jsy/abo/d/white-plains-best-building-best-price/6777670798.html","10606"
"538","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 21"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/brk/abo/d/white-plains-play-golf-lay-by-the-pool/6772381548.html","10606"
"539","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 21"," (White Plains)","$2300","
                    52857ft2 -
                ","https://newyork.craigslist.org/que/abo/d/white-plains-play-golf-lay-by-the-pool/6772381879.html","10606"
"540","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 20"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/white-plains-play-golf-lay-by-the-pool/6772384584.html","10606"
"541","LIVE BETTER  IN WESTCHESTER-33 Mins. to Grand Central-LOOK","Dec 20"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/lgi/abo/d/white-plains-live-better-in-westchester/6765217148.html","10606"
"542","SEE HOW TO LIVE BETTER - 33 mins. to GCS - A MUST SEE","Dec 20"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/brx/abo/d/white-plains-see-how-to-live-better-33/6776906037.html","10606"
"543","BEST BUILDING - BEST PRICE - STUDIO - $2350 - 33 mins. to GCS","Dec 20"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/jsy/abo/d/white-plains-best-building-best-price/6773178185.html","10606"
"544","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 20"," (White Plains)","$2295","
                    528ft2 -
                ","https://newyork.craigslist.org/que/abo/d/white-plains-play-golf-lay-by-the-pool/6764356183.html","10606"
"545","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 20"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/brk/abo/d/white-plains-play-golf-lay-by-the-pool/6765216836.html","10606"
"546","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 19"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/fct/abo/d/white-plains-play-golf-lay-by-the-pool/6772385253.html","10606"
"547","SEE HOW TO LIVE BETTER - 33 mins. to GCS - A MUST SEE","Dec 19"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/brx/abo/d/white-plains-see-how-to-live-better-33/6767689779.html","10606"
"548","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 19"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/brk/abo/d/white-plains-play-golf-lay-by-the-pool/6764356391.html","10606"
"549","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 19"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/white-plains-play-golf-lay-by-the-pool/6765216004.html","10606"
"550","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 19"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/que/abo/d/white-plains-play-golf-lay-by-the-pool/6765216234.html","10606"
"551","LIVE BETTER  IN WESTCHESTER-33 Mins. to Grand Central-LOOK","Dec 19"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/lgi/abo/d/white-plains-live-better-in-westchester/6766873089.html","10606"
"552","Play Golf, Lay by the Pool, and Barbecue Dinner without Leaving","Dec 19"," (White Plains)","$2300","
                    557ft2 -
                ","https://newyork.craigslist.org/fct/abo/d/white-plains-play-golf-lay-by-the-pool/6767690227.html","10606"
"553","Huge 1 Bedroom Apt In Great Community!","Dec 19","character(0)","$1675","
                    1br -
                ","https://newyork.craigslist.org/wch/abo/d/white-plains-huge-1-bedroom-apt-in/6774151215.html","10607"
"554","HUGE 2 bedroom apartment in great community!","Dec 19","character(0)","$2200","
                    1br -
                ","https://newyork.craigslist.org/wch/abo/d/white-plains-huge-2-bedroom-apartment/6774151786.html","10607"
"555","Large 1 Bedroom Apartment With Separate Dining Area!","Dec 19","character(0)","$1788","
                    1br -
                ","https://newyork.craigslist.org/wch/abo/d/white-plains-large-1-bedroom-apartment/6774160149.html","10607"
"556","2br - Newly Renovated 2 bedroom apartment","Dec 23"," (Yonkers)","$1675","
                    2br -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-2br-newly-renovated-2-bedroom/6779217120.html","10701"
"557","Amazing brand new 3 bed apartment In Northeast Yonkers","Dec 23"," (Yonkers)","$3000","character(0)","https://newyork.craigslist.org/wch/fee/d/yonkers-amazing-brand-new-3-bed/6779226834.html","10701"
"558","Nuevo hermoso 4 Dormitories","Dec 23"," (Yonkers)","$2250","
                    4br -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-nuevo-hermoso-4-dormitories/6773889924.html","10701"
"559","4 Dormitories Totally renovado Yonkers","Dec 23"," (YONKERS)","$2250","character(0)","https://newyork.craigslist.org/wch/abo/d/yonkers-4-dormitories-totally-renovado/6773154816.html","10701"
"560","3 Br apt. in multifamily home","Dec 23"," (yonkers)","$2800","
                    3br -
                    1600ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-3-br-apt-in-multifamily-home/6779023615.html","10701"
"561","House for rent","Dec 22"," (Bryn Mawr)","$2400","
                    2br -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-house-for-rent/6778838659.html","10701"
"562","**BEAUTIFUL LUXURY, 2 Bedroom Apartment for RENT - NO FEE**","Dec 21"," (Yonkers, NY)","$2600","
                    2br -
                    1000ft2 -
                ","https://newyork.craigslist.org/wch/nfb/d/yonkers-beautiful-luxury-2-bedroom/6778155335.html","10701"
"563","**BEAUTIFUL LUXURY, STUDIO Bedroom Apartment for RENT - NO FEE**","Dec 21"," (Yonkers, NY)","$1700","
                    700ft2 -
                ","https://newyork.craigslist.org/wch/nfb/d/yonkers-beautiful-luxury-studio-bedroom/6778153787.html","10701"
"564","Waived Application Fees - This Weekend Only!","Dec 21"," (Yonkers)","$2367","
                    1br -
                    718ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-waived-application-fees-this/6778130096.html","10701"
"565","Fully Renovated Three Bedroom Apartment  $1950","Dec 21"," (Yonkers)","$1950","
                    4br -
                    1000ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-fully-renovated-three-bedroom/6777972552.html","10701"
"566","Property Management Company","Dec 21"," (Westchester)","character(0)","character(0)","https://newyork.craigslist.org/wch/abo/d/yonkers-property-management-company/6777698637.html","10701"
"567","Property Management Company","Dec 21"," (Westchester)","character(0)","character(0)","https://newyork.craigslist.org/wch/abo/d/yonkers-property-management-company/6777699150.html","10701"
"568","RENOVATED 1BR  / /ELEVATOR LUNDREY  /SUNNY /QUIET /NEAR TRIAN","Dec 21"," (RIVERDALE AV)","$1650","
                    1br -
                    750ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-renovated-1br-elevator-lundrey/6777659722.html","10701"
"569","Great Experiences Are Just Around The Corner","Dec 21"," (Yonkers)","$3685","
                    2br -
                    1085ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-great-experiences-are-just/6777681268.html","10701"
"570","Spacious 3 Bedroom  1 Bath","Dec 20"," (5 Ambrose Place)","$2400","
                    3br -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-spacious-3-bedroom-1-bath/6754449493.html","10701"
"571","3bedroom fully renovated wood worth ave in yonker","Dec 20"," (wood worth ave)","$2100","
                    3br -
                    900ft2 -
                ","https://newyork.craigslist.org/wch/nfb/d/yonkers-3bedroom-fully-renovated-wood/6777415564.html","10701"
"572","$1700 / 4br - Updated Apartment (Downtown Yonkers)","Dec 20"," (Ash St)","$1700","
                    4br -
                ","https://newyork.craigslist.org/wch/abo/d/yonkersbr-updated-apartment-downtown/6774148828.html","10701"
"573","2 Bedroom Apt. in Yonkers","Dec 20"," (10701)","$1775","
                    2br -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-2-bedroom-apt-in-yonkers/6774997646.html","10701"
"574","Newly renovated 4 bdrm apt in Yonkers","Dec 20"," (yonkers ny)","$2125","
                    4br -
                    1100ft2 -
                ","https://newyork.craigslist.org/wch/abo/d/newly-renovated-4-bdrm-apt-in-yonkers/6777101692.html","10701"
"575","$1200/ 1 bedroom apartment for rent in downtown yonkers","Dec 20","character(0)","$1200","
                    1br -
                ","https://newyork.craigslist.org/wch/abo/d/yonkersbedroom-apartment-for-rent-in/6777101591.html","10701"
"576","Yonkers Three Bedroom Apt Available Now - DSS Welcome","Dec 20"," (yonkers ny)","$2150","
                    3br -
                ","https://newyork.craigslist.org/wch/abo/d/yonkers-yonkers-three-bedroom-apt/6777062009.html","10701"
